eid	pid	name	entity
2900	1181546	introduccion-a-angular-4	1181546
2901	1104380	primeros-pasos-con-laravel	1104380
2902	671960	angular-2-jump-start-with-typescript	671960
2903	1012096	become-a-full-stack-web-developer-in-14-days	1012096
2904	862428	php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront	862428
2905	834600	become-a-professional-html-and-css-web-developer	834600
2906	1054814	learn-to-create-responsive-layouts-in-30-minutes	1054814
2907	405926	html-and-css-for-beginners-crash-course-learn-fast-easy	405926
2908	1102962	styling-angular-applications-with-angular-material	1102962
2909	1158058	aprendahtml	1158058
2910	1041426	how-to-build-and-make-a-wordpress-website-from-scratch-2017	1041426
2911	399228	master-javascript-today	399228
2912	766592	the-complete-html-developer-course	766592
2913	1313542	angular-cli-mastering-the-basics	1313542
2914	382786	sass-workflow	382786
2915	708578	bootstrap-4	708578
2916	639654	how-to-make-a-portfolio-website-for-freelancers-agencies	639654
2917	976214	curso-de-flexbox-desde-0	976214
2918	60792	learn-to-use-jquery-ui-widgets	60792
2919	866696	rest-wcf-service-in-aspnet	866696
2920	8324	beginning-javascript	8324
2921	1191946	getting-started-with-angular-2	1191946
2922	542254	mvc-course	542254
2923	130064	code-dynamic-websites	130064
2924	297390	joomla-create-a-joomla-website-this-weekend-with-no-coding	297390
2925	1188418	html-5-desde-cero-hasta-crear-una-pagina-web-responsive	1188418
2926	777654	php7-new-features	777654
2927	473338	easy-wordpress-security	473338
2928	752706	write-quicker-html5-and-css-3-productivity-hacks-with-emmet	752706
2929	684114	crear-un-api-restful-con-slim-php-y-usarla-con-ajax	684114
2930	94432	learn-php-fundamentals-from-scratch	94432
2931	188692	build-responsive-website-designs-with-html5-and-css	188692
2932	1178394	devtools-2017-the-basics-of-chrome-developer-tools	1178394
2933	494078	functions-in-javascript	494078
2934	1313410	how-to-make-a-wordpress-website-2017-elementor-page-builder	1313410
2935	772618	learn-object-oriented-php-by-building-a-complete-website	772618
2936	646056	how-to-make-a-video-blog-website	646056
2937	911318	ecmascript2015	911318
2938	1084894	chrome-extension-dev	1084894
2939	1006626	react-fundamentos-hasta-full-stack	1006626
2940	1054034	aprende-programacion-basica-con-php	1054034
2941	829292	jquery-learning	829292
2942	904076	learn-rails	904076
2943	186096	coding-for-entrepreneurs-core	186096
2944	707962	javascript-essentials	707962
2945	1176686	mastering-basic-css-selectors	1176686
2946	500628	introduction-to-angular2	500628
2947	18448	learning-css3	18448
2948	1196394	reactjs-ninja-modulo-react-webpack	1196394
2949	795278	learn-laravel-by-doing	795278
2950	866398	ecmascript-6-es2015	866398
2951	949134	the-extreme-web-development-course	949134
2952	1037666	webpack-complete-guide	1037666
2953	650328	javascript-complete-and-comprehensive	650328
2954	993022	html5-desenvolvimento-web	993022
2955	364616	learn-how-to-quickly-build-websites-using-wordpress	364616
2956	1024888	how-to-make-a-modern-wordpress-blog-2017-create-your-blog	1024888
2957	1112604	javascript-specialist	1112604
2958	1023200	php-para-principiantes	1023200
2959	738360	better-way-towards-css-using-less-and-sass	738360
2960	465870	learn-oracle-weblogic-12c-essentials	465870
2961	1343868	blockchain-application	1343868
2962	708674	master-popular-wordpress-plugin-shortcodes-ultimate	708674
2963	162274	joomla-3-the-basics	162274
2964	1166070	bootstrap-4-tutorials	1166070
2965	1194788	componentes-angular-101	1194788
2966	628222	how-to-make-a-portfolio-website-photographers-designers	628222
2967	1121448	como-crear-un-crud-con-php-y-sql-server	1121448
2968	1278642	how-to-get-a-web-domain-and-unlimited-hosting-for-free	1278642
2969	1254296	curso-gratis-javascript-principiantes-paso-a-paso	1254296
2970	81372	programacion-para-emprendedores	81372
2971	846412	learning-drupal-8	846412
2972	41295	learn-html5-programming-from-scratch	41295
2973	429364	master-the-basics-of-html5-css3-beginner-web-development	429364
2974	1245434	curso-de-psd-a-html-con-bootstrap-4	1245434
2975	948830	curso-fundamentos-de-bootstrap-4	948830
2976	197828	learn-to-setup-websites-from-scratch	197828
2977	419318	angularjs-masterclass	419318
2978	376402	desarrollo-web-con-spring	376402
2979	1201054	build-crud-application-php-mysql	1201054
2980	884988	php-mvc-login	884988
2981	576646	lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php	576646
2982	369132	build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch	369132
2983	903390	webscraping	903390
2984	1150148	bootstrap-4-curso-desde-cero-2017-espanol	1150148
2985	1308292	getting-started-with-typescript	1308292
2986	906648	responsive	906648
2987	1340652	bootstrap-4-create-a-landing-page	1340652
2988	1039596	build-complex-express-sites-with-redis-and-socket-io	1039596
2989	540724	how-to-setup-web-hosting	540724
2990	555122	jquery-web-development-made-easy	555122
2991	450068	build-a-photo-blog-with-ruby-on-rails	450068
2992	212374	refactoru-intro-to-css	212374
2993	599532	how-to-set-up-a-wordpress-website-custom-domain-in-30-mins	599532
2994	461458	javascript-based-website-in-minutes-using-the-mean-stack	461458
2995	511934	angularjs-for-beginners-udemy	511934
2996	1332354	javascript-essentials-mini-course	1332354
2997	1154218	laravel-real-time-chat-with	1154218
2998	1050632	complete-web-development-with-html-css-and-javascript	1050632
2999	1246622	build-and-deploy-a-lamp-server-on-aws	1246622
3000	720356	projects-in-nodejs	720356
3001	710486	jquery-for-absolute-beginners-lite	710486
3002	1227322	react-vs-angular-vs-vuejs-by-example	1227322
3003	548068	javascriptfundamentals	548068
3004	267286	web-application-and-java-servlet-concepts	267286
3005	826366	building-a-mvc-5-membership-website	826366
3006	1211366	es6-ecmascript-6-for-beginners	1211366
3007	791610	create-a-business-website-with-wordpress	791610
3008	1357600	introductory-tutorial-html5	1357600
3009	857270	learn-to-code-in-html-and-css	857270
3010	495958	foundation-5-sass-learn-by-building-a-complete-website	495958
3011	955818	jquery-basics-for-beginners	955818
3012	856530	understand-php-arrays-and-http-request-in-a-better-way	856530
3013	128950	learn-to-build-websites-using-twitter-bootstrap	128950
3014	740762	learn-top-ten-php-frameworks-by-building-projects	740762
3015	839588	aprende-angular-2-facilmente	839588
3016	730542	amazonalexa	730542
3017	340844	how-i-landed-a-web-development-job-earned-5k-freelancing	340844
3018	188828	web-hosting-wordpress-installation-for-beginners	188828
3019	336938	learn-how-to-build-a-web-application-without-coding	336938
3020	784544	html-introduction-course-learn-html-in-2-hours	784544
3021	688872	xml-for-absolute-beginners-learn-to-create-your-own-tags	688872
3022	1203894	how-to-make-an-ecommerce-website-with-wordpress-2017	1203894
3023	1049344	how-to-start-a-blog-complete-beginners-guide	1049344
3024	986742	learn-oauth-20-theory-and-hands-on	986742
3025	92194	create-a-classified-website-in-2-hours-guaranteed	92194
3026	106156	getting-to-know-drupal	106156
3027	177912	angularjs	177912
3028	1304740	build-your-load-balancer-aws	1304740
3029	1106646	laravel-blog-development	1106646
3030	340362	learn-ruby-on-rails-building-projects	340362
3031	1385042	apache-spark-with-scala-mastering-big-data	1385042
3032	37684	learn-to-program-javascript-in-ten-easy-steps	37684
3033	933260	jquery-essentials	933260
3034	1116366	html-and-css-foundations	1116366
3035	1079624	html-and-css-for-absolute-beginners-with-examples	1079624
3036	495678	javascript-a-complete-guide	495678
3037	413494	getting-started-with-less-beginner-crash-course	413494
3038	98066	cms-admin-panel-in-php-mysql	98066
3039	755462	aprende-php-desde-cero-con-ejercicios-practicos	755462
3040	1239022	how-to-create-a-real-estate-website-with-wordpress-2017	1239022
3041	379080	programador-web-php-cookies-y-sesiones	379080
3042	857774	wordpress-avanzado-custom-post-types-taxonomias-y-metaboxes	857774
3043	212380	refactoru-intro-js	212380
3044	226534	wordpress-backup-and-restore-fundamentals	226534
3045	890810	practical-understanding-of-php-and-myqsl-demo	890810
3046	928040	learn-spring-framework-practically-hands-on-recipies	928040
3047	611518	maruti-mvc5	611518
3048	909836	js-strings	909836
3049	295843	introduction-to-laravel-4	295843
3050	452264	jquery-de-cero-a-avanzado-mediante-ejercicios-practicos	452264
3051	512000	bootstrap-to-wordpress-build-custom-responsive-themes	512000
3052	1186646	aprende-a-crear-temas-para-wordpress-utilizando-bootstrap-4	1186646
3053	607218	the_complete_javascript_course_for_beginners	607218
3054	1169834	aprende-a-publicar-tus-paginas-web	1169834
3055	589342	takethefirststep	589342
3056	990532	advance-unix-commands	990532
3057	833298	introduction-au-developpement-web	833298
3058	1308290	try-angular	1308290
3059	611688	psd-to-bootstrap	611688
3060	988982	laravel-deployment	988982
3061	565384	introduction-to-modern-programming-with-php	565384
3062	910838	the-complete-web-development-tutorial-using-react-and-redux	910838
3063	1113036	css3-selectors	1113036
3064	270808	projects-in-django-and-python	270808
3065	382258	ruby-on-rails-4-a-test-driven-approach	382258
3066	59014	coding-for-entrepreneurs-basic	59014
3067	739770	php-mysql-project-learning	739770
3068	692394	complete-web-developer-arabic-course	692394
3069	909244	docker-for-developers	909244
3070	1354592	html-css-build-a-dashboard	1354592
3071	311538	foundations-of-front-end-development	311538
3072	1283164	from-0-to-twitter-learn-how-to-create-the-web-of-tomorrow	1283164
3073	563668	learn-how-to-create-a-wordpress-theme-using-pinegrow	563668
3074	887728	github-pages	887728
3075	647564	react-fundamentals-frontend-developers	647564
3076	104916	desarrollador-web-profesional	104916
3077	1184026	como-crear-documentos-pdf-en-php-generar-reportes-pdf	1184026
3078	595294	node-js-training-and-fundamentals	595294
3079	602702	wordpress-create-websites-fast-wo-coding-and-make-money	602702
3080	837950	wpcustomizrcourse	837950
3081	883706	wordpress-beginner-tutorial-build-your-first-website	883706
3082	366720	super-awesome-images-with-css-image-filters	366720
3083	631754	zend-framework-2-from-beginner-to-professional	631754
3084	652376	learn-essential-javascript-fundamentals-lite	652376
3085	970004	desenvolvimento-de-plugins-para-wordpress-crie-10-plugins	970004
3086	746790	ajax-calls-the-simplest-way	746790
3087	45941	the-css-and-css3-crash-course	45941
3088	357726	spring-framework-video-tutorial	357726
3089	1188176	spotify-clone	1188176
3090	600864	html-css-course	600864
3091	343816	write-clean-css-using-sass	343816
3092	713322	aprende-angularjs-facilmente	713322
3093	403604	bootstrap-course	403604
3094	789892	start-3d-gis-web-development	789892
3095	384318	from-novice-to-ninja-the-complete-wordpress-training-course	384318
3096	919354	learn-bootstrap-4-the-most-popular-html5-css3-js-framework	919354
3097	470412	essential-html-css-html5-training	470412
3098	688874	json-for-beginners-a-very-basic-introduction	688874
3099	123566	bootstrap-3	123566
3100	425086	implementing-a-data-warehouse-with-sql-server-2012	425086
3101	552594	create-web-apps-with-apex-5	552594
3102	212376	refactoru-getting-started-as-a-web-developer	212376
3103	678150	laravel-homestead	678150
3104	806536	master-riot	806536
3105	680180	learn-to-build-web-apps-using-d3js	680180
3106	473622	typescript101	473622
3107	1004964	css3-para-principiantes	1004964
3108	729456	probar-django-construir-una-aplicacion-web-en-python	729456
3109	661878	learn-to-build-web-apps-using-laravel-framework	661878
3110	1107986	building-data-visualizations-with-d3-and-angular-2	1107986
3111	931516	landingpage	931516
3112	1184022	symfony-3-en-produccion-subir-y-publicar-proyectos-web	1184022
3113	812078	sublime-text-3	812078
3114	440006	x-theme-for-wordpress-responsive-websites-without-code	440006
3115	737468	how-to-create-a-local-wordpress-environment	737468
3116	755456	introduccion-teorica-a-los-framework-de-desarrollo-para-php	755456
3117	41356	creating-a-business-website-with-a-responsive-design	41356
3118	590406	learn-react-js	590406
3119	595818	laravel-account-activation-project	595818
3120	1079078	drupal-8-site-building	1079078
3121	551702	learn-googles-material-design-lite	551702
3122	952772	guia-completa-de-wordpress-aprende-a-crear-sitios-web	952772
3123	378924	animating-css-javascript	378924
3124	420982	jquery-foundation	420982
3125	772224	css-flexbox	772224
3126	964118	bootstrap-basics-for-beginners	964118
3127	781696	java-servlets-jsp	781696
3128	923146	css-specialist-comprehensive-css-training	923146
3129	899462	chrome-devtools	899462
3130	954948	build-website	954948
3131	1024844	build-a-message-board-app-with-vue-spring-and-mongodb	1024844
3132	552598	learn-wordpress-in-57-minutes	552598
3133	684794	build-web-apps-using-emberjs-the-complete-course	684794
3134	368679	mastering-magento	368679
3135	1008246	modern-e-commerce-store-in-php-mysqli-with-bootstrap	1008246
3136	477250	gulp-101	477250
3137	290864	introduccion-desarrollo-temas-wordpress	290864
3138	173888	angularjs-for-the-real-world-learn-to-create-a-webapp	173888
3139	651990	learn-how-to-install-wordpress	651990
3140	730264	build-your-first-glass-web-app-theme-with-css3-and-html5	730264
3141	101866	curso-de-javascript	101866
3142	311638	develop-a-professional-hotel-website-using-joomla-3x	311638
3143	770526	php-email	770526
3144	375136	rock-solid-wordpress-security-secure-wordpress-easily	375136
3145	775264	creando-restful-services-php-mysql	775264
3146	326326	sharepoint2013development	326326
3147	212624	refactoru-intro-html	212624
3148	661780	javascript-promises-applications-in-es6-and-angularjs	661780
3149	294400	css-desde-cero	294400
3150	393166	api-restful-con-laravel-5-composer-apache-nginx-mysql-git-y-github	393166
3151	350802	programador-web-php-y-mysql-profesional-facil-y-practico	350802
3152	635248	learn-and-build-using-polymer	635248
3153	212398	refactoru-adv-nodejs	212398
3154	650714	desarrollo-web-desde-cero-paso-a-paso	650714
3155	525034	kali-linux-web-app-testing	525034
3156	55139	less-de-cero-a-experto	55139
3157	865438	jquery-ui-practical-build-jquery-ui-projects	865438
3158	468726	learning-axure-rp	468726
3159	574082	web-scraping-with-python-ruby-import-io-for-fun-profit	574082
3160	270976	a-how-to-guide-in-html	270976
3161	905096	css-animations-create-amazing-effects-on-your-website	905096
3162	637840	learn-knockout-js-framework-from-groundup	637840
3163	450908	curso-laravel-5-aprender-laravel-5	450908
3164	56585	twitter-bootstrap	56585
3165	592594	webgl-tutorial	592594
3166	264790	install-wordpress	264790
